Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note
26501;2;13;4518;2473;;97;PP
26501;2;177;4518;2473;3967;97;PP
26502;2;779;4676;4749;4505;94;PP
26502;3;233;4268;3955;4476;87;PP
26502;3;329;4268;4174;;87;ES
26503;1;122;4781;4640;;92;ES
26503;1;712;4294;4640;9277;92;ES
26503;2;359;5961;4516;7899;92;ES
26503;2;635;5961;4294;7899;92;ES
26503;2;963;4781;4640;;92;ES
26503;2;1098;6360;8004;4522;88;ES
26503;2;1116;6017;4515;6431;92;ES
26503;3;257;4650;4641;4709;88;ES
26503;3;473;9277;5996;6431;92;ES
26503;3;572;4781;4640;4294;92;ES
26503;3;681;7897;4522;6360;88;ES
26503;3;1153;4515;5961;9277;92;ES
26504;1;233;5894;6521;9314;86;ES
26504;2;34;7378;6400;4735;86;ES
26504;2;231;4820;7953;7819;86;PP
26504;2;418;4820;6413;6555;86;ES
26504;2;495;6010;7946;6415;91;PP
26504;2;746;6413;4492;;86;PP
26504;3;212;4820;7819;4493;86;ES
26504;3;399;4470;9520;4700;91;PP
26504;3;1129;4470;6010;6415;91;PP
26505;1;986;7334;6522;4734;96;ES
26505;2;393;6597;6582;4856;99;ES
26505;3;539;6646;5909;6522;96;ES
26505;3;824;7800;4440;4687;99;PP
26505;OT1;176;4514;7334;;96;SH
26506;1;626;3991;4769;4095;89;PP
26506;3;261;4618;4769;4095;89;PP
26506;3;463;6619;6474;4595;84;ES
26506;3;629;4618;4095;4769;89;ES
26506;3;1182;3991;4769;;89;ES, ENG
26507;1;503;6485;6610;4507;95;ES
26507;1;627;4864;7450;6476;103;PP
26507;2;164;6610;4592;4220;95;ES
26507;2;634;6622;4592;7785;95;ES
26507;3;1018;6583;7805;7386;95;ES
26508;1;61;4592;6583;6610;95;PP
26508;1;364;6599;4836;;96;PP
26508;1;595;4220;6583;4592;95;PP
26508;2;130;7785;4673;;95;PP
26508;2;559;6485;6610;;95;ES
26508;2;1174;7447;9499;;95;ES
26508;3;1145;6583;4220;6610;95;PP
26509;1;146;6615;4397;6023;93;ES
26509;1;306;4155;4822;6436;98;PP
26509;1;546;4512;6368;6494;98;ES
26509;1;993;7808;9384;6615;93;ES
26509;2;340;6368;6436;6515;98;SH
26509;2;966;2471;5875;;93;ES
26509;3;104;6023;4171;4865;93;ES
26509;3;424;4397;4171;4865;93;ES
26509;3;640;4171;7808;2471;93;PP
26510;1;92;6396;4450;7398;100;PP
26510;1;267;3830;6464;;100;ES
26510;1;944;5888;5959;9349;101;ES
26510;2;35;5959;6390;5878;101;ES
26510;2;374;3830;4553;9265;100;ES
26510;2;732;5904;4474;4674;101;ES
26510;3;87;7934;6447;4674;101;ES
26510;3;671;5904;5959;4474;101;ES
26510;3;758;7442;6390;7428;101;ES
26510;3;1073;7820;5904;;101;ES
26511;1;116;7460;5901;8092;91;ES
26511;1;204;4470;5883;6598;91;PP
26511;1;1054;6409;6573;4788;90;ES
26511;2;67;4470;9520;4765;91;ES
26511;2;74;6415;5883;4470;91;PP
26511;2;162;5920;4777;;90;PP
26511;2;866;6424;6644;7873;90;ES
26511;2;919;4470;6598;4694;91;ES
26511;2;1193;6598;5883;;91;PP
26511;3;691;6598;5883;6415;91;ES
26511;3;729;6022;6010;;91;ES
26512;1;459;5941;6630;4770;89;PP
26512;1;634;6513;4641;7898;88;ES
26512;1;918;4709;4835;;88;ES
26512;1;1013;4095;3991;6500;89;PP
26512;2;112;5938;4868;;88;ES
26512;2;221;6513;4807;4641;88;ES
26512;2;515;4095;4770;5997;89;PP
26512;2;856;6360;8004;;88;SH
26512;2;902;6630;4618;3991;89;PP
26512;2;968;6500;5997;;89;PP
26512;3;427;7898;4709;4650;88;PP
26512;3;712;7897;4650;4709;88;PP
26512;3;976;4095;6563;4511;89;ES
26513;1;19;7395;7399;8078;102;ES
26513;1;143;4568;6501;4469;102;ES
26513;1;683;6477;4886;7410;102;ES
26513;1;851;4568;4572;4469;102;PP
26513;1;1180;4568;7379;;102;ES
26513;2;27;7450;6487;5989;103;ES
26513;2;92;7831;6487;3999;103;ES
26513;2;1076;3999;5989;7831;103;ES
26513;2;1168;8864;4864;4333;103;ES
26513;3;189;6477;6501;4469;102;ES
26513;3;462;6487;7933;4482;103;ES
26513;3;961;7933;6476;;103;ES
26513;OT1;35;9538;4886;8768;102;ES
26514;1;375;6599;4836;6461;96;PP
26514;1;483;4836;6345;5902;96;ES
26514;2;533;8062;8854;8103;103;PP
26514;2;701;7347;5909;4404;96;ES
26514;2;1173;4404;6646;6461;96;ES
26514;3;422;5909;7334;6541;96;ES
26514;3;579;6599;4740;4836;96;PP
26515;1;356;2376;6619;;84;SH
26515;1;884;2376;6619;6466;84;ES
26515;2;170;4808;5910;9459;84;ES
26515;3;127;4575;7348;4604;84;PP
26515;3;695;6662;2469;;85;ES
26515;3;1135;4711;4575;4604;84;ES
26516;1;1159;4450;4414;;100;ES
26516;2;148;6583;4592;7785;95;ES
26516;2;760;6610;4507;6622;95;ES
26516;3;67;4673;6622;7447;95;ES
26517;1;259;4611;5878;4474;101;ES
26517;1;1079;4474;6447;5904;101;ES
26517;3;620;5890;4726;;94;ES
26517;3;944;6385;6558;5890;94;ES
26517;3;1043;6390;6447;6544;101;ES
26517;3;1059;5904;6447;6390;101;ES
26518;1;820;7829;4408;;92;PP
26518;2;704;4781;4640;5996;92;PP
26518;2;1111;4294;8023;5996;92;ES
26518;2;1186;4294;6017;;92;ES
26518;3;573;8023;6657;5996;92;ES
26518;3;650;7873;4669;6424;90;ES
26518;3;936;6424;6638;;90;PP
26519;1;673;7354;4476;6417;87;ES
26519;1;767;4768;6400;7378;86;ES
26519;2;504;4476;4381;6417;87;ES
26519;3;386;6400;8067;4735;86;ES
26519;3;636;4492;6413;;86;ES
26519;3;787;4735;8067;6521;86;ES
26519;3;884;4476;4381;4268;87;ES
26519;3;1182;4735;5870;;86;ES, ENG
26520;1;402;6477;4469;8078;102;PP
26520;1;851;2473;7385;4518;97;PP
26520;1;1071;8089;4568;6501;102;ES
26520;2;257;7395;6501;4098;102;ES
26520;2;400;4572;4098;;102;ES
26520;3;372;3967;2473;6015;97;ES
26520;3;908;7385;3967;;97;PP
26520;3;1018;4785;6408;6567;97;PP
26521;1;43;3829;6515;4155;98;ES
26521;1;679;3829;6515;4155;98;PP
26521;1;905;6515;4155;6436;98;ES
26521;1;1062;3829;;;98;PP
26521;2;851;4639;6436;3829;98;ES
26521;3;853;5993;4155;3829;98;ES
26522;1;234;6023;6615;6566;93;ES
26522;1;946;4470;6415;5883;91;ES
26522;1;989;5974;7946;6010;91;ES
26522;2;264;6344;4171;;93;PP
26522;2;278;6598;5883;4694;91;ES
26522;3;87;4865;4397;;93;ES
26522;3;695;5974;6010;;91;ES
26523;1;476;3967;2473;6015;97;ES
26523;1;537;2473;4848;;97;SH
26523;1;922;4664;4848;3967;97;ES
26523;3;1101;4785;3967;2473;97;PP
26524;1;296;5971;7825;6483;85;ES
26524;2;67;7873;4669;;90;ES
26524;2;802;6638;7965;;90;PP
26524;2;950;4777;4788;6573;90;ES
26524;3;340;6638;6629;7965;90;ES
26524;3;689;2469;6662;;85;PP
26524;3;1180;4778;6573;4669;90;ES, ENG
26525;1;376;7348;4808;4711;84;PP
26525;1;450;7348;;;84;PP
26525;1;762;7819;4735;5870;86;ES
26525;2;64;6466;2376;4711;84;ES
26525;2;113;6413;6578;;86;ES
26525;2;348;6400;4768;;86;SH
26525;2;611;4808;4595;7348;84;ES
26525;3;993;6619;2376;6466;84;ES
26526;1;569;4219;6558;6635;94;ES
26526;1;773;4596;6446;7856;94;ES
26526;2;49;6396;6614;4557;100;ES
26526;2;303;9265;3830;6464;100;ES
26526;3;63;6557;6561;;100;ES
26526;3;117;4676;6385;4710;94;ES
26526;3;522;6557;3830;4450;100;PP
26526;3;1013;6635;4726;5890;94;PP
26527;2;220;8023;4640;4781;92;PP
26527;2;311;4483;8023;4781;92;PP
26527;2;397;7829;4294;4483;92;ES
26527;2;691;4769;6630;4618;89;PP
26527;2;819;7434;6449;;89;ES
26527;3;450;4516;7829;4294;92;PP
26527;3;599;4618;3991;;89;ES
26527;3;770;4483;4408;7829;92;ES
26528;1;485;7831;7364;;103;ES
26528;1;493;4707;6368;;98;ES
26528;1;857;6436;4155;3829;98;PP
26528;1;901;6569;5949;4707;98;ES
26528;1;938;3829;6436;6515;98;ES
26528;2;43;6368;6569;4707;98;ES
26528;2;562;6368;6494;5869;98;PP
26528;2;793;6515;6642;4155;98;PP
26528;3;481;7933;4333;4864;103;ES
26529;1;237;3955;5899;4174;87;ES
26529;1;252;6433;4835;6360;88;ES
26529;1;588;3955;5899;4268;87;ES
26529;1;639;6445;5938;;88;ES
26529;1;901;7897;4709;;88;PP
26529;1;1155;4641;4522;4807;88;ES
26529;2;151;7461;4641;6445;88;PP
26529;3;1021;4268;4582;6647;87;ES
26530;1;770;4572;4468;8089;102;ES
26530;1;873;9355;4560;6597;99;ES
26530;1;1099;6477;4572;4469;102;ES
26530;2;254;6597;4560;4532;99;ES
26530;2;1198;6656;4487;6365;99;PP
26531;1;371;8042;4749;4883;94;SH
26531;1;392;6379;4883;4219;94;SH
26531;2;187;6599;6461;7347;96;ES
26531;2;324;7856;4710;4726;94;ES
26531;2;453;4676;4883;;94;ES
26531;2;613;6345;5909;7334;96;ES
26531;2;835;4725;4740;7347;96;ES
26531;2;959;6599;4740;6461;96;PP
26531;3;83;5939;6646;;96;ES
26531;3;191;4836;5902;4734;96;ES
26532;1;478;6500;5997;4769;89;PP
26532;1;1105;4769;6563;7434;89;ES
26532;2;64;4095;3991;5997;89;PP
26532;2;919;4095;6500;;89;PP
26532;3;104;2469;4741;;85;PP
26532;3;225;4769;4618;7889;89;PP
26532;3;508;7889;5997;4769;89;ES
26532;3;805;6346;5971;6589;85;PP
26533;1;948;4220;4507;6610;95;ES
26533;1;1170;6610;4592;;95;PP
26533;2;665;6513;6360;6451;88;ES
26533;2;769;7386;6583;7785;95;ES
26533;2;849;4220;4507;6610;95;ES
26533;3;743;6513;4641;;88;PP
26534;1;54;4470;6598;4694;91;ES
26534;1;208;5875;2471;5975;93;ES
26534;1;832;4876;6018;6575;93;ES
26534;1;1135;6598;4479;5883;91;PP
26534;2;198;9393;4765;5901;91;ES
26534;2;777;9384;7808;6615;93;ES
26534;2;855;7808;4171;6344;93;PP
26534;2;1081;4171;2471;7808;93;PP
26534;3;1007;9384;4876;5975;93;PP
26534;3;1169;6615;7808;4171;93;ES
26535;1;231;4781;4294;4640;92;PP
26535;1;413;6562;4268;4582;87;ES
26535;1;981;5961;4515;6017;92;ES
26535;1;1043;7848;4476;;87;ES
26535;1;1138;7339;7899;;92;ES
26535;3;1063;8023;4294;7339;92;ES
26535;3;1125;4640;5981;4781;92;ES, ENG
26536;1;407;2376;6619;;84;PP
26536;2;169;6413;4492;;86;PP
26536;2;405;4492;4820;6413;86;ES
26536;2;455;4595;7868;4808;84;ES
26536;2;715;4735;4493;;86;ES
26536;3;379;6619;2376;;84;PP
26536;OT1;116;4575;4637;4808;84;ES
26537;1;704;5865;;;99;PP
26537;1;712;3967;2473;6408;97;ES
26537;1;955;4560;4856;7413;99;ES
26537;2;158;7881;4785;3967;97;PP
26537;2;533;7881;4657;6493;97;ES
26537;3;1186;4785;7881;;97;ES, ENG
26538;1;188;3991;6608;7434;89;ES
26538;1;238;4479;5974;;91;ES
26538;1;479;6415;7946;5974;91;ES
26538;2;179;6500;7458;5997;89;ES
26538;2;272;7458;4733;;89;ES
26538;2;461;9446;6500;4770;89;ES
26538;2;520;5974;4479;;91;ES
26538;2;867;4618;4769;6500;89;PP
26538;2;1074;6598;4470;4479;91;PP
26538;2;1192;4618;3991;4769;89;ES
26538;3;1178;4769;9446;;89;ES, ENG
26539;1;167;4674;6447;9482;101;ES
26539;1;640;7820;7442;5904;101;ES
26539;1;664;4568;4886;8089;102;ES
26539;2;129;4568;7900;7395;102;ES
26539;2;445;4572;4568;4469;102;PP
26539;2;781;6427;7820;5959;101;ES
26539;3;426;4469;4572;4098;102;PP
26539;3;447;9538;6477;;102;ES
26539;3;1133;7900;8089;4568;102;ES, ENG
26540;1;435;4582;4478;6562;87;ES
26540;1;1079;4519;2471;;93;PP
26540;1;1152;4582;4174;4411;87;ES
26540;2;184;4397;6344;4677;93;ES
26540;2;254;4411;4430;;87;ES
26540;2;761;9384;7808;6615;93;ES
26540;2;901;5899;4268;4411;87;ES
26540;2;1004;4876;5975;5935;93;ES
26540;3;1145;4865;4677;4397;93;ES
26541;1;137;5869;6494;4822;98;PP
26541;1;201;3829;6515;;98;PP
26541;2;504;6569;4707;;98;ES
26541;2;648;3829;6515;4155;98;ES
26541;2;772;7856;6446;;94;ES
26541;2;1036;4845;6494;;98;PP
26541;2;1185;6635;5933;;94;PP
26542;1;1089;6485;4220;4673;95;ES
26542;2;645;6582;4597;6656;99;ES
26542;2;1019;6628;7386;4220;95;ES
26543;1;80;4640;4516;4781;92;PP
26543;1;307;6512;7873;4669;90;PP
26543;1;609;6017;4483;;92;ES
26543;1;746;6638;4777;5920;90;PP
26543;1;1095;7965;4777;;90;ES
26543;2;146;4294;4640;4781;92;ES
26543;2;293;4640;5981;5961;92;ES
26543;2;730;7965;4777;;90;ES
26543;3;507;7829;4640;4781;92;PP
26543;3;661;4781;4294;4640;92;ES
26543;3;1069;4640;5981;4781;92;ES
26543;3;1190;4640;4516;4483;92;ES
26544;2;971;6598;7460;;91;ES
26544;2;1033;5955;7806;;85;ES
26544;3;52;6022;5974;4479;91;ES
26544;3;474;9393;4700;6010;91;ES
26545;1;300;4808;2376;6619;84;PP
26545;1;958;8054;7812;;88;ES
26545;2;473;8054;4807;7812;88;ES
26545;2;616;4595;7868;4808;84;ES
26545;2;717;4711;6619;2376;84;ES
26545;3;468;4709;4868;7897;88;ES
26545;3;529;6360;6451;4522;88;ES
26545;3;905;6433;4709;;88;ES
26545;3;1122;4756;5910;4808;84;ES
26545;3;1186;7897;4709;;88;ES, ENG
26546;1;194;7347;6599;4734;96;ES
26546;1;805;7869;8062;4737;103;PP
26546;1;962;4514;5902;4734;96;SH
26546;2;424;4725;4734;6599;96;ES
26546;2;632;4836;5902;6461;96;ES
26546;2;752;5902;4836;6461;96;ES
26547;1;191;4487;4440;4856;99;ES
26547;1;495;6656;4487;;99;PP
26547;1;988;6522;6599;4836;96;ES
26548;1;122;2376;6466;;84;PP
26548;1;290;6474;2376;;84;ES
26548;1;529;4268;4411;4430;87;PP
26548;2;66;4808;6466;8840;84;ES
26548;2;301;4604;4595;;84;PP
26548;2;1099;2376;4808;;84;ES
26548;3;586;7848;7807;4174;87;ES
26548;3;817;4430;4476;4411;87;PP
26549;1;101;4673;4220;;95;ES
26549;1;780;6485;7447;7785;95;ES
26549;1;925;6350;7785;5889;95;ES
26549;2;361;7785;6485;7447;95;ES
26549;2;662;7785;7447;;95;PP
26549;2;860;6390;5904;6427;101;ES
26549;3;324;5889;7785;7447;95;ES
26550;1;1083;4219;4676;4749;94;PP
26550;2;122;5933;4749;4219;94;ES
26550;2;353;6515;3829;4155;98;ES
26550;2;895;4676;4726;4219;94;ES
26550;3;119;6436;4513;4845;98;ES
26550;3;149;6385;6558;;94;ES
26550;3;225;6368;6569;4512;98;ES
26550;3;484;4219;5933;4749;94;ES
26550;3;905;6642;4845;4822;98;PP
26551;1;628;4865;4519;2471;93;ES
26551;1;976;6409;5920;4778;90;ES
26551;1;1043;2471;4865;;93;ES
26551;2;336;4617;6575;6615;93;PP
26551;2;697;7808;2471;4519;93;PP
26552;1;596;7378;8067;4792;86;ES
26552;1;742;6513;4709;6360;88;PP
26552;2;27;7897;4709;4522;88;ES
26552;2;487;4835;7812;4807;88;ES
26552;2;819;4492;4820;;86;PP
26552;2;1053;7953;4492;;86;PP
26552;2;1187;4820;4492;7953;86;PP
26552;3;38;4492;4735;;86;ES
26552;3;382;4492;7953;8067;86;PP
26552;3;706;4492;4820;;86;PP
26552;3;1151;5870;6578;5919;86;ES
26553;1;176;7884;5994;;100;ES
26553;1;417;6501;4469;;102;ES
26553;1;897;4414;6557;4438;100;ES
26553;1;987;6477;7395;7900;102;ES
26553;2;135;6501;8078;4469;102;ES
26553;2;763;7884;6396;;100;ES
26553;3;465;5994;7398;7884;100;PP
26553;3;656;4568;7900;7989;102;ES
26553;3;1139;4568;4572;6501;102;ES
26554;1;656;4511;7889;4095;89;ES
26554;2;344;5997;4511;7458;89;ES
26554;2;460;4462;4770;4420;89;ES
26554;2;689;7889;4770;7458;89;PP
26554;2;890;2469;6483;6662;85;ES
26554;2;941;9446;8020;4769;89;ES
26554;2;1130;5929;7904;7806;85;ES
26554;3;377;5997;4095;4462;89;ES
26554;3;1179;7458;7889;5997;89;PP
26555;1;1006;4632;7819;6555;86;ES
26555;2;119;6615;6023;4677;93;ES
26555;2;176;7808;4865;2471;93;ES
26555;2;454;7808;6344;;93;PP
26555;2;773;2471;5975;;93;ES
26555;2;970;5919;7378;4735;86;ES
26555;3;140;4632;8008;8067;86;PP
26556;1;660;8776;4474;7428;101;ES
26556;2;493;4518;7881;6493;97;ES
26556;2;1095;6571;2473;6015;97;ES
26556;3;607;5878;6390;7428;101;ES
26556;3;1161;3967;6408;4664;97;ES
26557;1;312;6618;8035;5869;98;ES
26557;1;367;7334;4501;4404;96;ES
26557;1;832;5993;4845;;98;ES
26557;1;911;6494;6436;4512;98;ES
26557;2;639;6368;4639;4845;98;PP
26557;2;681;6599;6522;5939;96;ES
26557;3;479;4822;6515;3829;98;ES
26558;1;456;4864;7933;;103;ES
26558;2;126;7395;7309;4469;102;ES
26558;2;138;6487;3999;5989;103;ES
26558;2;174;7989;4568;7395;102;ES
26558;3;107;7989;8768;4469;102;ES
26558;3;185;4426;7841;7831;103;ES
26558;3;235;4864;4333;7831;103;ES
26558;3;321;7989;4469;;102;PP
26558;3;380;8768;7309;;102;ES
26558;3;520;7450;7831;3999;103;ES
26558;3;538;7450;7831;3999;103;ES
26558;3;1135;6477;7309;4568;102;ES
26558;OT1;7;8078;4469;;102;ES
26559;1;329;4749;4505;;94;ES
26559;2;120;6635;4596;6379;94;ES
26559;2;536;4447;6656;6597;99;PP
26559;2;1007;4440;4560;9355;99;ES
26559;2;1042;4883;4749;;94;ES
26559;2;1118;8042;6446;5890;94;ES
26559;3;25;5865;4440;4560;99;ES
26559;3;301;6597;6656;4687;99;ES
26559;3;479;4676;4726;4883;94;PP
26560;1;167;6610;4507;6583;95;PP
26560;1;364;8017;4848;4785;97;ES
26560;1;1043;6008;8017;6493;97;ES
26560;1;1077;6493;6008;4848;97;ES
26560;2;45;8060;8017;4785;97;ES
26560;2;186;7447;6485;4673;95;ES
26560;2;376;4673;4220;7386;95;ES
26560;2;846;4785;4657;;97;ES
26560;3;288;7447;6350;4489;95;ES
26560;3;813;2473;4518;;97;PP
26560;3;1007;4489;7386;4673;95;ES
26561;1;763;4575;4711;4604;84;PP
26561;2;156;7461;6360;4641;88;ES
26561;2;384;4709;4641;7897;88;PP
26561;2;541;6466;4808;6619;84;PP
26561;2;600;2376;6619;4808;84;PP
26561;2;736;9307;7812;6451;88;PP
26561;3;236;4835;9307;7812;88;ES
26561;3;708;6466;2376;4575;84;ES
26561;3;1059;4711;5877;2376;84;PP
26561;3;1150;4709;7897;4641;88;ES
26561;OT1;68;8054;5930;;88;ES
26562;1;91;6638;7873;6573;90;ES
26562;1;222;4492;4820;4768;86;PP
26562;1;1130;4492;4820;6413;86;PP
26562;2;514;4768;6413;4492;86;PP
26562;2;982;4735;4632;4820;86;ES
26562;2;1173;7965;5920;6512;90;ES
26562;3;60;7953;7378;5894;86;ES
26562;3;343;4788;7965;;90;ES
26562;3;406;7953;4492;4820;86;ES
26562;3;796;4768;8067;4792;86;ES
26563;OT1;72;4700;5883;4470;91;ES
26564;1;530;4582;4411;4430;87;ES
26564;2;211;7354;4381;;87;ES
26564;2;292;4268;4430;;87;PP
26564;2;450;6562;7807;6653;87;PP
26564;3;230;3955;6562;;87;ES
26564;3;653;4268;4476;6562;87;ES
26564;3;1007;7354;8033;;87;ES
26564;3;1052;6417;4411;4430;87;ES
26565;1;237;6396;9265;9443;100;ES
26565;1;638;9265;5994;3830;100;PP
26565;1;930;4438;8081;6557;100;PP
26565;2;107;4864;4333;;103;PP
26565;2;193;7933;4482;4864;103;ES
26565;2;325;6561;4414;3830;100;PP
26565;2;563;4426;8103;;103;PP
26565;2;970;4864;8062;;103;PP
26565;3;111;4450;4438;9443;100;ES
26565;3;453;5989;3999;;103;ES
26565;3;633;3830;4414;6561;100;ES
26565;3;1190;9265;6396;;100;ES, ENG
26567;1;78;7395;5943;6477;102;ES
26567;1;248;6413;6404;;86;PP
26567;1;456;4792;4820;4492;86;ES
26567;1;729;5943;7395;;102;PP
26567;2;397;7395;6477;4886;102;ES
26567;2;1081;4572;4098;7379;102;PP
26567;3;811;4325;6413;4493;93;ES
26567;3;907;4325;4493;8067;93;ES
26569;2;26;4687;4836;5902;99;ES
26569;2;177;4155;6515;4821;98;PP
26569;2;839;4514;4740;4409;96;ES
26569;2;948;4821;6368;8035;98;ES
26569;3;30;9502;6368;;98;PP
26569;3;502;6515;6436;;98;ES
26569;3;1043;4155;4707;3829;98;ES
26571;1;18;4095;6500;3991;89;PP
26571;1;103;6500;5997;4095;89;ES
26571;1;393;6500;4095;4770;89;ES
26571;1;561;5997;6500;3991;89;ES
26571;1;741;4426;5989;7933;103;ES
26571;1;872;4835;7933;4426;88;ES
26571;1;1004;4095;6500;5997;89;ES
26571;2;41;4420;4770;4095;89;ES
26571;2;155;6022;8062;7933;91;PP
26571;2;168;5989;4482;4426;103;PP
26571;2;935;8062;4333;7791;103;PP
26571;2;1159;4095;3991;5997;89;PP
26571;3;902;4618;3991;4769;89;ES
26573;1;533;4582;4411;7413;87;ES
26573;1;840;4476;4582;4430;87;PP
26573;2;137;4582;4411;4430;87;ES
26573;2;628;7866;4452;7413;97;ES
26573;2;642;7413;9263;;99;ES
26573;2;945;7807;4582;4174;87;ES
26573;2;1100;5899;4381;4174;87;ES
26573;3;45;4430;4582;4411;87;ES
26573;3;438;3830;9265;4627;100;ES
26573;3;634;5899;4268;4381;87;ES
26573;3;1015;9352;4478;4452;87;ES
26575;1;19;4592;4220;4507;95;PP
26575;1;246;4474;5959;9465;101;ES
26575;1;514;4592;4220;6583;95;ES
26575;2;252;4507;6583;4592;95;PP
26575;2;739;7447;4592;4507;95;PP
26575;3;166;4611;5959;4130;101;ES
26575;3;1085;6583;4673;4592;95;PP
26577;1;504;6466;2376;;84;PP
26577;1;820;4808;2376;4604;84;PP
26577;1;1087;4808;4575;;84;ES
26577;2;366;5910;6466;2376;84;PP
26577;2;403;7348;6405;4575;84;PP
26577;2;487;6629;6638;3955;90;ES
26577;2;630;6426;6508;4778;90;PP
26577;2;654;6405;4595;6547;84;ES
26577;2;804;4808;4575;4637;84;ES
26579;1;369;5875;6018;6344;93;ES
26579;1;1068;4741;2469;;85;ES
26579;1;1167;6432;6615;;93;ES
26579;2;1049;6018;4171;6344;93;PP
26581;1;205;4725;4616;4479;96;PP
26581;1;254;4676;5933;4219;94;PP
26581;1;315;4725;4553;;96;ES
26581;1;913;4470;5883;4553;91;ES
26581;1;1117;7946;4765;4553;91;ES
26581;2;397;5883;4616;;91;ES
26581;3;350;5974;4479;;91;ES
26581;3;505;4448;4883;6558;94;ES
26581;3;812;6558;4448;4883;94;ES
26581;3;1038;5933;4676;4883;94;PP
26583;1;579;4640;4294;4781;92;PP
26583;2;16;4640;6379;4781;92;ES
26583;2;321;5996;8023;4781;92;ES
26583;2;767;4640;8000;4781;92;ES
26583;2;945;4781;4640;7899;92;PP
26583;2;1006;8023;9365;5996;92;ES
26583;3;297;4512;9537;4597;98;PP
26583;3;481;4512;7800;6414;98;ES
26583;3;859;4516;5981;4781;92;ES
26583;3;1158;4781;4294;4640;92;ES
26585;1;591;5992;6582;6433;88;ES
26585;2;278;6015;3967;2473;97;ES
26585;2;832;4709;5938;;88;PP
26585;3;15;3967;7312;2473;97;ES
26585;3;275;4709;4522;;88;ES
26585;3;1044;4650;4807;;88;ES
26587;1;421;4572;4098;4886;102;ES
26587;1;519;7900;4098;4572;102;ES
26587;1;1025;5943;7989;;102;ES
26587;1;1049;4268;4381;7848;87;ES
26587;2;294;6477;7989;5943;102;ES
26587;2;418;7866;4476;7807;97;ES
26587;3;688;4268;4582;5899;87;PP
26587;3;738;4469;5943;6477;102;ES
26587;3;906;8768;4469;6575;102;ES
26589;1;413;4489;9499;6583;95;ES
26589;2;64;6522;4397;;96;ES
26589;2;204;5889;6610;;95;PP
26589;3;255;2471;6344;4171;93;PP
26589;3;346;7808;2471;6018;93;PP
26591;1;447;4426;7933;4482;103;ES
26591;1;1117;4835;4333;;88;PP
26591;2;419;3999;4333;;103;ES
26591;3;868;6433;9307;;88;ES
26593;1;228;4470;2465;;91;ES
26593;1;260;4470;4694;5883;91;ES
26593;1;366;4725;4700;4479;96;ES
26593;1;1179;4470;5883;2465;91;PP
26593;2;362;4864;6415;5974;103;ES
26593;2;623;5974;2465;5883;91;PP
26593;2;838;8776;5878;;101;SH
26593;2;861;2465;5883;4470;91;PP
26593;3;268;9520;6010;4864;91;ES
26593;3;862;2465;4470;;91;SH
26595;1;582;7856;8886;6003;94;ES
26595;1;843;7889;4618;7458;89;PP
26595;1;1041;4219;7432;5933;94;ES
26595;1;1078;7829;6635;;92;ES
26595;1;1098;4095;8020;4769;89;ES
26595;3;142;4749;6003;6558;94;ES
26595;3;433;7829;6635;9246;92;ES
26595;3;1148;7889;7873;4769;89;PP
26595;3;1179;6411;;;94;ES, ENG
26597;1;278;5869;4707;6515;98;ES
26597;1;473;6494;4639;3829;98;ES
26597;1;1106;9502;6436;3829;98;PP
26597;2;547;6413;4792;4492;86;PP
26597;2;706;6400;6413;4768;86;PP
26597;2;1198;6555;4820;4492;86;ES
26597;3;870;9502;9443;6515;98;ES
26597;3;973;4792;6404;8008;86;ES
26599;1;23;6426;4778;;90;ES
26599;1;513;7965;4733;;90;ES
26599;1;1045;6426;4778;;90;ES
26599;2;21;6644;3955;;90;PP
26599;3;211;4627;6396;7398;100;ES
26599;3;384;9265;5994;3830;100;ES
26599;3;692;6426;4777;;90;ES
26601;1;329;5902;4836;6461;96;ES
26601;2;433;4741;2469;5929;85;ES
26601;2;497;6461;5902;4836;96;ES
26601;2;990;6461;4687;5902;96;ES
26601;3;230;5929;4741;7806;85;ES
26601;3;665;4836;4687;9433;96;ES
26603;1;886;4808;4575;;84;ES
26603;1;900;4756;4575;4808;84;ES
26603;1;1134;3967;2473;6015;97;ES
26603;1;1143;4848;8017;6455;97;ES
26603;2;36;6619;4711;;84;SH
26603;2;246;2473;3967;;97;PP
26603;2;285;8060;4756;9524;97;ES
26603;2;308;4604;6405;4711;84;ES
26603;2;483;2376;4711;6466;84;ES
26603;2;1067;4664;4518;;97;ES
26603;3;395;6015;7385;4664;97;PP
26603;3;620;2376;4595;;84;ES
26603;3;1027;8840;6474;2376;84;ES
26605;1;106;5981;8023;6657;92;ES
26605;1;551;5981;6017;6379;92;ES
26605;1;1115;8879;4516;3993;92;ES
26605;3;816;4560;6656;6643;99;ES
26607;1;122;4777;6629;4778;90;ES
26607;1;319;6638;4778;;90;PP
26607;1;478;6426;6629;4778;90;ES
26607;1;1103;4709;6582;5938;88;PP
26607;2;183;4778;3955;6638;90;ES
26607;2;317;4650;6360;;88;ES
26607;2;494;6582;4709;5938;99;PP
26607;2;1001;6360;4650;9384;88;ES
26607;2;1127;5938;4807;9307;88;ES
26607;3;585;6433;6451;9307;88;ES
26607;3;730;4522;4807;5938;88;ES
26607;3;995;5930;6582;6433;88;ES
